@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute helper-1 numeric
@attribute helper-2 numeric
@attribute helper-3 numeric
@attribute helper-4 numeric
@attribute helper-5 numeric
@attribute helper-6 numeric
@attribute helper-7 numeric
@attribute processing-1 numeric
@attribute processing-2 numeric
@attribute processing-3 numeric
@attribute processing-4 numeric
@attribute processing-5 numeric
@attribute processing-6 numeric
@attribute processing-7 numeric

@data
1373,'2022/05/12 00:13:29:244',8,1125,0,0,654,0,0,889.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1374,'2022/05/12 00:13:29:348',8,1125,0,0,687,0,0,906,0.63,0.33,0.99,0.29,0.59,1,0.17
1375,'2022/05/12 00:13:29:453',8,1125,0,0,667,0,0,896,0.63,0.33,0.99,0.29,0.59,1,0.17
1376,'2022/05/12 00:13:29:561',8,1125,0,0,681,0,0,903,0.63,0.33,0.99,0.29,0.59,1,0.17
1377,'2022/05/12 00:13:29:667',8,1125,0,0,681,0,0,903,0.63,0.33,0.99,0.29,0.59,1,0.17
1378,'2022/05/12 00:13:29:771',8,1125,0,0,715,0,0,920,0.63,0.33,0.99,0.29,0.59,1,0.17
1379,'2022/05/12 00:13:29:873',8,1125,0,0,702,0,0,913.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1380,'2022/05/12 00:13:29:976',8,1113,0,11,722,0,11,917.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1381,'2022/05/12 00:13:30:083',8,1058,0,25,714,0,25,886,0.63,0.33,0.99,0.29,0.59,1,0.17
1382,'2022/05/12 00:13:30:188',8,1043,0,9,719,0,9,881,0.63,0.33,0.99,0.29,0.59,1,0.17
1383,'2022/05/12 00:13:30:298',8,1020,0,0,662,0,0,841,0.63,0.33,0.99,0.29,0.59,1,0.17
1384,'2022/05/12 00:13:30:402',8,1019,0,1,637,0,1,828,0.63,0.33,0.99,0.29,0.59,1,0.17
1385,'2022/05/12 00:13:30:508',8,1002,0,8,646,0,8,824,0.63,0.33,0.99,0.29,0.59,1,0.17
1386,'2022/05/12 00:13:30:609',8,1082,45,45,615,45,45,848.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1387,'2022/05/12 00:13:30:716',8,1079,0,4,577,0,4,828,0.63,0.33,0.99,0.29,0.59,1,0.17
1388,'2022/05/12 00:13:30:821',8,1125,0,0,556,0,0,840.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1389,'2022/05/12 00:13:30:927',8,1125,0,0,520,0,0,822.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1390,'2022/05/12 00:13:31:029',8,1125,0,0,524,0,0,824.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1391,'2022/05/12 00:13:31:136',8,1125,0,0,533,0,0,829,0.63,0.33,0.99,0.29,0.59,1,0.17
1392,'2022/05/12 00:13:31:240',8,1125,0,0,566,0,0,845.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1393,'2022/05/12 00:13:31:351',8,1116,0,9,601,0,9,858.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1394,'2022/05/12 00:13:31:453',8,1100,0,11,575,0,11,837.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1395,'2022/05/12 00:13:31:558',8,1061,0,29,536,0,29,798.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1396,'2022/05/12 00:13:31:664',8,1061,0,0,502,0,0,781.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1397,'2022/05/12 00:13:31:768',8,1061,0,0,497,0,0,779,0.63,0.33,0.99,0.29,0.59,1,0.17
1398,'2022/05/12 00:13:31:869',8,1065,13,13,507,13,13,786,0.63,0.33,0.99,0.29,0.59,1,0.17
1399,'2022/05/12 00:13:31:980',8,1066,13,10,568,13,10,817,0.63,0.33,0.99,0.29,0.59,1,0.17
1400,'2022/05/12 00:13:32:086',8,1067,0,40,559,0,40,813,0.63,0.33,0.99,0.29,0.59,1,0.17
1401,'2022/05/12 00:13:32:189',8,1030,0,37,554,0,37,792,0.63,0.33,0.99,0.29,0.59,1,0.17
1402,'2022/05/12 00:13:32:296',8,851,0,67,523,0,67,687,0.63,0.33,0.99,0.29,0.59,1,0.17
1403,'2022/05/12 00:13:32:399',8,722,0,68,463,0,68,592.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1404,'2022/05/12 00:13:32:514',8,577,0,72,438,0,72,507.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1405,'2022/05/12 00:13:32:618',8,594,42,42,498,42,42,546,0.63,0.33,0.99,0.29,0.59,1,0.17
1406,'2022/05/12 00:13:32:720',8,622,28,28,551,28,28,586.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1407,'2022/05/12 00:13:32:823',8,787,72,72,707,72,72,747,0.63,0.33,0.99,0.29,0.59,1,0.17
1408,'2022/05/12 00:13:32:929',8,906,65,65,752,65,65,829,0.63,0.33,0.99,0.29,0.59,1,0.17
1409,'2022/05/12 00:13:33:033',8,1045,52,52,712,52,52,878.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1410,'2022/05/12 00:13:33:137',8,1005,0,32,613,0,32,809,0.63,0.33,0.99,0.29,0.59,1,0.17
1411,'2022/05/12 00:13:33:242',8,1005,0,0,593,0,0,799,0.63,0.33,0.99,0.29,0.59,1,0.17
1412,'2022/05/12 00:13:33:351',8,1005,0,0,538,0,0,771.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1413,'2022/05/12 00:13:33:458',8,1005,0,0,525,0,0,765,0.63,0.33,0.99,0.29,0.59,1,0.17
1414,'2022/05/12 00:13:33:564',8,994,27,27,624,27,27,809,0.63,0.33,0.99,0.29,0.59,1,0.17
1415,'2022/05/12 00:13:33:679',8,1125,63,63,746,63,63,935.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1416,'2022/05/12 00:13:33:788',8,1099,0,26,737,0,26,918,0.63,0.33,0.99,0.29,0.59,1,0.17
1417,'2022/05/12 00:13:33:897',8,1073,0,4,626,0,4,849.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1418,'2022/05/12 00:13:34:001',8,1043,0,17,588,0,17,815.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1419,'2022/05/12 00:13:34:113',8,1043,0,0,495,0,0,769,0.63,0.33,0.99,0.29,0.59,1,0.17
1420,'2022/05/12 00:13:34:222',8,1017,0,26,497,0,26,757,0.63,0.33,0.99,0.29,0.59,1,0.17
1421,'2022/05/12 00:13:34:326',8,1086,38,38,640,38,38,863,0.63,0.33,0.99,0.29,0.59,1,0.17
1422,'2022/05/12 00:13:34:431',8,1090,8,8,777,8,8,933.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1423,'2022/05/12 00:13:34:534',8,1071,0,33,756,0,33,913.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1424,'2022/05/12 00:13:34:646',8,1062,0,0,716,0,0,889,0.63,0.33,0.99,0.29,0.59,1,0.17
1425,'2022/05/12 00:13:34:751',8,1062,0,0,665,0,0,863.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1426,'2022/05/12 00:13:34:858',8,1062,0,0,625,0,0,843.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1427,'2022/05/12 00:13:34:966',8,1041,0,21,588,0,21,814.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1428,'2022/05/12 00:13:35:075',8,1107,57,57,698,57,57,902.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1429,'2022/05/12 00:13:35:177',8,1125,0,0,759,0,0,942,0.63,0.33,0.99,0.29,0.59,1,0.17
1430,'2022/05/12 00:13:35:283',8,1092,0,33,703,0,33,897.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1431,'2022/05/12 00:13:35:388',8,1014,0,16,614,0,16,814,0.63,0.33,0.99,0.29,0.59,1,0.17
1432,'2022/05/12 00:13:35:494',8,961,0,28,515,0,28,738,0.63,0.33,0.99,0.29,0.59,1,0.17
1433,'2022/05/12 00:13:35:598',8,940,0,0,371,0,0,655.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1434,'2022/05/12 00:13:35:700',8,940,0,0,332,0,0,636,0.63,0.33,0.99,0.29,0.59,1,0.17
1435,'2022/05/12 00:13:35:808',8,911,4,4,395,4,4,653,0.63,0.33,0.99,0.29,0.59,1,0.17
1436,'2022/05/12 00:13:35:911',8,1027,9,9,562,9,9,794.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1437,'2022/05/12 00:13:36:016',8,1082,34,34,655,34,34,868.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1438,'2022/05/12 00:13:36:121',8,1125,0,0,633,0,0,879,0.63,0.33,0.99,0.29,0.59,1,0.17
1439,'2022/05/12 00:13:36:227',8,1125,0,0,580,0,0,852.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1440,'2022/05/12 00:13:36:329',8,1125,0,0,546,0,0,835.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1441,'2022/05/12 00:13:36:435',8,1125,0,0,458,0,0,791.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1442,'2022/05/12 00:13:36:538',8,1125,0,0,377,0,0,751,0.63,0.33,0.99,0.29,0.59,1,0.17
1443,'2022/05/12 00:13:36:642',8,1125,0,0,459,0,0,792,0.63,0.33,0.99,0.29,0.59,1,0.17
1444,'2022/05/12 00:13:36:749',8,1125,0,0,535,0,0,830,0.63,0.33,0.99,0.29,0.59,1,0.17
1445,'2022/05/12 00:13:36:858',8,1125,0,0,537,0,0,831,0.63,0.33,0.99,0.29,0.59,1,0.17
1446,'2022/05/12 00:13:36:963',8,1108,0,17,485,0,17,796.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1447,'2022/05/12 00:13:37:066',8,1085,0,0,442,0,0,763.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1448,'2022/05/12 00:13:37:169',8,1085,0,0,373,0,0,729,0.63,0.33,0.99,0.29,0.59,1,0.17
1449,'2022/05/12 00:13:37:274',8,1085,0,0,397,0,0,741,0.63,0.33,0.99,0.29,0.59,1,0.17
1450,'2022/05/12 00:13:37:380',8,1085,0,0,479,0,0,782,0.63,0.33,0.99,0.29,0.59,1,0.17
1451,'2022/05/12 00:13:37:484',8,1079,10,10,579,10,10,829,0.63,0.33,0.99,0.29,0.59,1,0.17
1452,'2022/05/12 00:13:37:589',8,1125,0,0,626,0,0,875.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1453,'2022/05/12 00:13:37:695',8,1054,0,35,580,0,35,817,0.63,0.33,0.99,0.29,0.59,1,0.17
1454,'2022/05/12 00:13:37:799',8,1002,0,30,460,0,30,731,0.63,0.33,0.99,0.29,0.59,1,0.17
1455,'2022/05/12 00:13:37:912',8,978,0,10,376,0,10,677,0.63,0.33,0.99,0.29,0.59,1,0.17
1456,'2022/05/12 00:13:38:023',8,942,0,36,366,0,36,654,0.63,0.33,0.99,0.29,0.59,1,0.17
1457,'2022/05/12 00:13:38:128',8,943,36,36,341,36,36,642,0.63,0.33,0.99,0.29,0.59,1,0.17
1458,'2022/05/12 00:13:38:233',8,1004,13,13,489,13,13,746.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1459,'2022/05/12 00:13:38:338',8,1044,0,7,647,0,7,845.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1460,'2022/05/12 00:13:38:445',8,1023,29,29,665,29,29,844,0.63,0.33,0.99,0.29,0.59,1,0.17
1461,'2022/05/12 00:13:38:553',8,984,0,39,647,0,39,815.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1462,'2022/05/12 00:13:38:656',8,984,0,0,705,0,0,844.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1463,'2022/05/12 00:13:38:767',8,983,0,1,612,0,1,797.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1464,'2022/05/12 00:13:38:873',8,961,0,22,531,0,22,746,0.63,0.33,0.99,0.29,0.59,1,0.17
1465,'2022/05/12 00:13:38:982',8,1047,45,45,594,45,45,820.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1466,'2022/05/12 00:13:39:083',8,1125,0,0,710,0,0,917.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1467,'2022/05/12 00:13:39:188',8,1125,0,0,735,0,0,930,0.63,0.33,0.99,0.29,0.59,1,0.17
1468,'2022/05/12 00:13:39:292',8,1097,0,28,701,0,28,899,0.63,0.33,0.99,0.29,0.59,1,0.17
1469,'2022/05/12 00:13:39:400',8,1097,0,0,659,0,0,878,0.63,0.33,0.99,0.29,0.59,1,0.17
1470,'2022/05/12 00:13:39:513',8,1097,0,0,606,0,0,851.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1471,'2022/05/12 00:13:39:623',8,1097,0,0,610,0,0,853.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1472,'2022/05/12 00:13:39:726',8,1097,0,0,658,0,0,877.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1473,'2022/05/12 00:13:39:829',8,1125,56,56,669,56,56,897,0.63,0.33,0.99,0.29,0.59,1,0.17
1474,'2022/05/12 00:13:39:934',8,1119,0,6,711,0,6,915,0.63,0.33,0.99,0.29,0.59,1,0.17
1475,'2022/05/12 00:13:40:036',8,1101,0,18,724,0,18,912.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1476,'2022/05/12 00:13:40:146',8,1022,0,43,598,0,43,810,0.63,0.33,0.99,0.29,0.59,1,0.17
1477,'2022/05/12 00:13:40:253',8,904,0,42,379,0,42,641.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1478,'2022/05/12 00:13:40:359',8,891,0,6,416,0,6,653.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1479,'2022/05/12 00:13:40:465',8,885,0,18,452,0,18,668.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1480,'2022/05/12 00:13:40:566',8,886,1,1,472,1,1,679,0.63,0.33,0.99,0.29,0.59,1,0.17
1481,'2022/05/12 00:13:40:679',8,1007,47,47,562,47,47,784.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1482,'2022/05/12 00:13:40:783',8,1112,78,78,644,78,78,878,0.63,0.33,0.99,0.29,0.59,1,0.17
1483,'2022/05/12 00:13:40:887',8,1125,0,0,680,0,0,902.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1484,'2022/05/12 00:13:40:990',8,1084,0,36,661,0,36,872.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1485,'2022/05/12 00:20:46:787',9,251,16,16,81,16,16,166,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1486,'2022/05/12 00:20:46:890',9,257,7,7,83,7,7,170,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1487,'2022/05/12 00:20:46:996',9,264,0,0,85,0,0,174.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1488,'2022/05/12 00:20:47:101',9,276,5,5,85,5,5,180.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1489,'2022/05/12 00:20:47:206',9,280,0,3,83,0,3,181.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1490,'2022/05/12 00:20:47:311',9,267,0,13,82,0,13,174.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1491,'2022/05/12 00:20:47:417',9,261,0,6,80,0,6,170.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1492,'2022/05/12 00:20:47:525',9,261,0,9,75,0,9,168,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1493,'2022/05/12 00:20:47:627',9,255,0,10,66,0,10,160.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1494,'2022/05/12 00:20:47:732',9,252,6,6,64,6,6,158,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1495,'2022/05/12 00:20:47:838',9,231,0,12,63,0,12,147,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1496,'2022/05/12 00:20:47:943',9,233,0,4,63,0,4,148,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1497,'2022/05/12 00:20:48:049',9,230,0,2,63,0,2,146.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1498,'2022/05/12 00:20:48:155',9,218,0,3,65,0,3,141.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1499,'2022/05/12 00:20:48:258',9,229,4,4,64,4,4,146.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1500,'2022/05/12 00:20:48:365',9,236,6,6,62,6,6,149,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1501,'2022/05/12 00:20:48:470',9,231,0,8,61,0,8,146,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1502,'2022/05/12 00:20:48:575',9,232,1,1,60,1,1,146,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1503,'2022/05/12 00:20:48:680',9,236,0,2,57,0,2,146.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1504,'2022/05/12 00:20:48:785',9,235,0,3,57,0,3,146,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1505,'2022/05/12 00:20:48:891',9,232,0,1,57,0,1,144.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1506,'2022/05/12 00:20:48:996',9,236,4,4,56,4,4,146,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1507,'2022/05/12 00:20:49:107',9,231,1,1,57,1,1,144,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1508,'2022/05/12 00:20:49:213',9,225,0,3,61,0,3,143,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1509,'2022/05/12 00:20:49:325',9,220,0,6,62,0,6,141,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1510,'2022/05/12 00:20:49:431',9,228,8,8,64,8,8,146,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1511,'2022/05/12 00:20:49:538',9,224,5,5,66,5,5,145,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1512,'2022/05/12 00:20:49:647',9,231,2,2,69,2,2,150,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1513,'2022/05/12 00:20:49:757',9,237,5,5,66,5,5,151.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1514,'2022/05/12 00:20:49:861',9,251,4,4,65,4,4,158,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1515,'2022/05/12 00:20:49:962',9,257,12,12,65,12,12,161,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1516,'2022/05/12 00:20:50:066',9,243,0,12,66,0,12,154.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1517,'2022/05/12 00:20:50:173',9,244,5,5,63,5,5,153.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1518,'2022/05/12 00:20:50:277',9,243,0,1,60,0,1,151.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1519,'2022/05/12 00:20:50:384',9,256,10,10,59,10,10,157.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1520,'2022/05/12 00:20:50:495',9,279,11,11,57,11,11,168,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1521,'2022/05/12 00:20:50:598',9,305,6,6,58,6,6,181.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1522,'2022/05/12 00:20:50:709',9,323,16,16,59,16,16,191,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1523,'2022/05/12 00:20:50:817',9,338,8,8,68,8,8,203,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1524,'2022/05/12 00:20:50:925',9,319,0,9,91,0,9,205,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1525,'2022/05/12 00:20:51:029',9,311,0,8,100,0,8,205.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1526,'2022/05/12 00:20:51:134',9,267,0,11,120,0,11,193.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1527,'2022/05/12 00:20:51:243',9,245,0,15,128,0,15,186.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1528,'2022/05/12 00:20:51:352',9,227,0,5,130,0,5,178.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1529,'2022/05/12 00:20:51:454',9,227,1,1,122,1,1,174.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1530,'2022/05/12 00:20:51:556',9,230,3,3,120,3,3,175,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1531,'2022/05/12 00:20:51:660',9,240,4,4,104,4,4,172,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1532,'2022/05/12 00:20:51:762',9,235,0,4,99,0,4,167,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1533,'2022/05/12 00:20:51:868',9,230,0,5,93,0,5,161.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1534,'2022/05/12 00:20:51:979',9,230,0,1,84,0,1,157,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1535,'2022/05/12 00:20:52:090',9,232,7,7,73,7,7,152.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1536,'2022/05/12 00:20:52:193',9,234,4,4,62,4,4,148,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1537,'2022/05/12 00:20:52:298',9,238,5,5,53,5,5,145.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1538,'2022/05/12 00:20:52:411',9,255,12,12,48,12,12,151.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1539,'2022/05/12 00:20:52:524',9,272,13,13,46,13,13,159,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1540,'2022/05/12 00:20:52:628',9,287,3,3,47,3,3,167,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1541,'2022/05/12 00:20:52:729',9,306,8,8,50,8,8,178,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1542,'2022/05/12 00:20:52:831',9,319,11,11,53,11,11,186,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1543,'2022/05/12 00:20:52:936',9,311,0,8,59,0,8,185,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1544,'2022/05/12 00:20:53:047',9,298,0,7,60,0,7,179,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1545,'2022/05/12 00:20:53:149',9,293,0,1,63,0,1,178,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1546,'2022/05/12 00:20:53:254',9,263,0,21,67,0,21,165,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1547,'2022/05/12 00:20:53:356',9,243,0,14,69,0,14,156,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1548,'2022/05/12 00:20:53:461',9,253,9,9,69,9,9,161,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1549,'2022/05/12 00:20:53:567',9,258,5,5,71,5,5,164.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1550,'2022/05/12 00:20:53:675',9,266,0,5,77,0,5,171.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1551,'2022/05/12 00:20:53:781',9,260,0,0,74,0,0,167,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1552,'2022/05/12 00:20:53:888',9,250,0,9,75,0,9,162.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1553,'2022/05/12 00:20:53:994',9,239,0,5,80,0,5,159.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1554,'2022/05/12 00:20:54:103',9,218,0,20,79,0,20,148.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1555,'2022/05/12 00:20:54:206',9,212,2,2,78,2,2,145,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1556,'2022/05/12 00:20:54:312',9,220,1,1,82,1,1,151,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1557,'2022/05/12 00:20:54:417',9,225,7,7,78,7,7,151.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1558,'2022/05/12 00:20:54:528',9,221,1,1,76,1,1,148.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1559,'2022/05/12 00:20:54:631',9,222,5,5,76,5,5,149,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1560,'2022/05/12 00:20:54:751',9,228,0,4,75,0,4,151.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1561,'2022/05/12 00:20:54:861',9,218,0,10,77,0,10,147.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1562,'2022/05/12 00:20:54:964',9,204,0,9,78,0,9,141,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1563,'2022/05/12 00:20:55:068',9,204,0,4,79,0,4,141.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1564,'2022/05/12 00:20:55:172',9,212,2,2,82,2,2,147,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1565,'2022/05/12 00:20:55:282',9,210,1,1,84,1,1,147,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1566,'2022/05/12 00:20:55:390',9,207,0,2,80,0,2,143.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1567,'2022/05/12 00:20:55:494',9,209,0,0,79,0,0,144,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1568,'2022/05/12 00:20:55:600',9,209,3,3,78,3,3,143.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1569,'2022/05/12 00:20:55:706',9,214,3,3,78,3,3,146,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1570,'2022/05/12 00:20:55:813',9,232,6,6,79,6,6,155.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1571,'2022/05/12 00:20:55:923',9,230,0,2,85,0,2,157.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1572,'2022/05/12 00:20:56:031',9,232,0,0,92,0,0,162,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1573,'2022/05/12 00:20:56:132',9,219,0,8,89,0,8,154,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1574,'2022/05/12 00:20:56:247',9,205,0,18,89,0,18,147,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1575,'2022/05/12 00:20:56:352',9,202,4,4,92,4,4,147,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1576,'2022/05/12 00:20:56:458',9,191,0,3,95,0,3,143,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
